spkid,full_name,pdes,name,prefix,neo,pha,H,G,M1,M2,K1,K2,PC,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch.mjd,epoch.cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp.cal,per,per.y,moid,moid.ld,moid_jup,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A2,A3,DT,sigma_a/a,pdes2,Nopp,Mean anomaly degrees barycentric 2022-01-21 00:00:00,Argument of perihelion J2000.0 degrees barycentric 2022-01-21 00:00:00,Longitude of ascending node J2000.0 degrees barycentric 2022-01-21 00:00:00,Inclination to ecliptic J2000.0 degrees barycentric 2022-01-21 00:00:00,Orbital eccentricity barycentric 2022-01-21 00:00:00,Mean daily motion degrees per day barycentric 2022-01-21 00:00:00,Semimajor axis AU barycentric 2022-01-21 00:00:00,Perihelion distance AU barycentric 2022-01-21 00:00:00,Orbital period days barycentric 2022-01-21 00:00:00,Unpacked MPC designation,Packed MPC designation,e_e,e_q,e_tp,e_node,e_peri,e_i,q_e,q_q,q_tp,q_node,q_peri,q_i,tp_e,tp_q,tp_tp,tp_node,tp_peri,tp_i,node_e,node_q,node_tp,node_node,node_peri,node_i,peri_e,peri_q,peri_tp,peri_node,peri_peri,peri_i,i_e,i_q,i_tp,i_node,i_peri,i_i
3670723,       (2013 JV63),2013 JV63,,,N,N,6.5,,,,,,,,,,,,,,,,,,,8,2459600.5,59600,2022-01-21.0000000,J2000,0.2107913837928606,46.41252498296079,36.62916461648177,8.22355213590102,350.75631094,158.8378127250872,75.36162852334297,56.19588534943981,0.00311710390982758,2435423.69014591,1955-11-12.1901459,115491.8188209878,316.199367066359,35.642,13870.79714,31.2384,5.891,0.00024193,0.0082299,0.0067727,0.00015243,0.0026206,0.022015,0.042107,0.0099647,8.2909e-07,7.1157,30.719,TNO,Otto Matic,1849.0,2011-06-07,2016-06-29,29,,,3,0.54933,,,,,,0.00017732066943182696,K13J63V,6,75.16877647208271,158.8725136808273,350.5337898189705,8.217220501001773,0.2139437046902822,0.003118296233643664,46.42143806333949,36.48986362701817,115447.6589221761,2013 JV63,K13J63V,5.802684761568733E-8,-1.370398696207153E-6,.001601960801813056,4.72844644692231E-8,2.18933624304899E-6,2.974902919665438E-9,-1.370398696207153E-6,4.473369483629884E-5,-.02784417917834509,-1.603776161281122E-6,1.826703579171864E-5,-8.445742247393707E-8,.001601960801813056,-.02784417917834509,52.3619604124221,.0009170589135631382,.1171760378560856,7.079734706156282E-5,4.72844644692231E-8,-1.603776161281122E-6,.0009170589135631382,6.917749692487285E-6,-7.744120482567778E-6,3.958184304015182E-7,2.18933624304899E-6,1.826703579171864E-5,.1171760378560856,-7.744120482567778E-6,.0004858958366747185,-3.56433074238229E-7,2.974902919665438E-9,-8.445742247393707E-8,7.079734706156282E-5,3.958184304015182E-7,-3.56433074238229E-7,2.285628880514001E-8
3670724,       (2013 JW63),2013 JW63,,,N,N,5.0,,,,,,,,,,,,,,,,,,,6,2459600.5,59600,2022-01-21.0000000,J2000,0.1050685652914972,45.7475113175621,40.94088593776932,7.727399313809162,309.6217051218622,14.44531042969792,297.7822666360134,50.55413669735488,0.00318531850047718,2479133.156892761,2075-07-14.6568928,113018.5254460644,309.427858853017,39.9303,15539.674851,35.9037,5.958,0.00065927,0.018108,0.030414,0.00040743,0.0067399,0.17929,0.1502,0.02001,1.8912e-06,36.066,67.102,TNO,Otto Matic,1816.0,2013-05-08,2018-04-28,20,,,4,0.19952,,,,,,0.0003958248105410815,K13J63W,4,297.1504851247731,14.86312798078294,309.4518173957846,7.739937979638763,0.1013566140296323,0.003198157827969176,45.64538859388283,41.01892655994007,112564.801165113,2013 JW63,K13J63W,4.271403959646807E-7,-1.690299230610523E-5,.00554861705076441,-4.883381543882154E-7,6.103419846506591E-5,2.789171679986724E-8,-1.690299230610523E-5,.0009189951975382257,-.8361897216974126,2.496174904382022E-5,-.005135320508689849,-1.169083643370192E-6,.00554861705076441,-.8361897216974126,1594.614104983734,-.02020773042381981,7.506688530341397,.000523720805447103,-4.883381543882154E-7,2.496174904382022E-5,-.02020773042381981,4.492127614708051E-5,-.000174804672393808,-2.730844146905099E-6,6.103419846506591E-5,-.005135320508689849,7.506688530341397,-.000174804672393808,.03837286991359974,7.370006927078825E-6,2.789171679986724E-8,-1.169083643370192E-6,.000523720805447103,-2.730844146905099E-6,7.370006927078825E-6,1.681926334965631E-7
3727054,       (2013 JF64),2013 JF64,,,N,N,9.3,,,,,,,,,,,,,,,,,,,5,2459600.5,59600,2022-01-21.0000000,J2000,0.4511999817415008,55.636011336747,30.53304403743682,8.77694699589518,105.3238568517373,128.8282630492405,8.465315100908242,80.73897863605718,0.002375035434405,2456036.209977932,2012-04-18.7099779,151576.6858822411,414.994348753569,29.5303,11492.306851,25.1681,5.861,0.00012486,0.014118,0.0012494,0.00044175,0.0030235,0.043058,0.014886,0.020488,9.0403e-07,6.0507,57.696,TNO,Otto Matic,1122.0,2013-04-10,2016-05-06,30,,,4,0.266,,,,,,0.0002537565087933471,K13J64F,4,8.672992028774548,128.382211573482,105.2835699400007,8.785291523027354,0.4496905206828473,0.002390303733325453,55.42360578859165,30.50013564339899,150608.4749736631,2013 JF64,K13J64F,1.567493063269795E-8,8.621318304499518E-8,-8.278406090509597E-5,-1.906334829784939E-9,-5.854140122476475E-7,1.155771686102944E-9,8.621318304499518E-8,1.734537647641034E-6,.006162139532403999,-2.94199705357552E-7,4.387724319871429E-5,5.280995528886006E-8,-8.278406090509597E-5,.006162139532403999,36.60105843371112,-.00152273586849247,.2603802102890931,.0002427253402078365,-1.906334829784939E-9,-2.94199705357552E-7,-.00152273586849247,9.093270947192401E-6,-1.975681529614448E-5,-1.330083503620841E-6,-5.854140122476475E-7,4.387724319871429E-5,.2603802102890931,-1.975681529614448E-5,.001861170930397703,3.031280403303155E-6,1.155771686102944E-9,5.280995528886006E-8,.0002427253402078365,-1.330083503620841E-6,3.031280403303155E-6,1.957879832605277E-7
3727058,       (2013 JK64),2013 JK64,,,N,N,7.9,,,,,,,,,,,,,,,,,,,7,2459600.5,59600,2022-01-21.0000000,J2000,0.4087881862017691,55.38130605135898,32.74208240113889,11.06715363304893,100.3048096905803,122.4399091181374,13.51346511077797,78.02052970157908,0.00239143886898119,2453949.732470017,2006-08-02.2324700,150536.9861924877,412.147806139597,31.7481,12355.408077,27.3795,5.938,0.00010896,0.011588,0.00082199,0.0001769,0.00080176,0.0041724,0.0053247,0.016325,7.506e-07,0.66485,47.249,TNO,Otto Matic,6970.0,1999-03-20,2018-04-19,50,,,3,0.13175,,,,,,0.00020924028027171536,K13J64K,7,13.7582597263123,121.9330254459348,100.2687379874934,11.07746584369602,0.4082540066784554,0.002401938606027565,55.24448149810887,32.69070057963214,149878.9349139045,2013 JK64,K13J64K,1.180039973585951E-8,8.930302640776435E-8,4.459189871799419E-5,-1.190378342180814E-10,2.738638724160936E-7,9.148871308454974E-10,8.930302640776435E-8,6.869724782475647E-7,.0003705107469249615,-1.954824958191189E-9,2.283241907072157E-6,7.165724295729131E-9,4.459189871799419E-5,.0003705107469249615,.4649731744620664,-1.036395802081062E-5,.002873083104884993,5.065609514317558E-6,-1.190378342180814E-10,-1.954824958191189E-9,-1.036395802081062E-5,6.39385323707233E-7,-6.913109398076461E-7,-1.391299796992072E-7,2.738638724160936E-7,2.283241907072157E-6,.002873083104884993,-6.913109398076461E-7,1.837358092140825E-5,1.677240959986596E-7,9.148871308454974E-10,7.165724295729131E-9,5.065609514317558E-6,-1.391299796992072E-7,1.677240959986596E-7,3.139564211329237E-8
3727056,       (2013 JL64),2013 JL64,,,N,N,7.5,,,,,,,,,,,,,,,,,,,5,2459600.5,59600,2022-01-21.0000000,J2000,0.3644796168081599,56.72112876368693,36.04743348697203,27.6709820110588,73.3893214409918,104.3794120965414,35.83566825858056,77.39482404040184,0.00230720814743117,2444068.4517543837,1979-07-13.9517544,156032.7361017774,427.194349354627,35.1607,13683.489619,31.1978,5.538,0.00041115,0.021063,0.011816,0.00069258,0.00038193,0.039943,0.019371,0.02874,1.2851e-06,3.5264,86.911,TNO,Otto Matic,1451.0,2013-04-09,2017-03-30,39,,,3,0.17912,,,,,,0.00037134310369162836,K13J64L,5,35.84643337625873,104.0338707890821,73.37762990067758,27.6719892791299,0.3669536903626268,0.002305612329328398,56.77266915205323,35.93972869497084,156140.7333837707,2013 JL64,K13J64L,1.7056765960781E-7,-4.448908643115272E-6,-.0007603026402002258,2.519702040343836E-8,-1.357747563479243E-5,-4.724014203704352E-8,-4.448908643115272E-6,.000138538293265439,.0326380852984515,-6.031282363322117E-7,.0004522544568383955,1.241421018949144E-6,-.0007603026402002258,.0326380852984515,10.77279239162972,-8.294378019787872E-5,.1167426441148586,.0002171567605039488,2.519702040343836E-8,-6.031282363322117E-7,-8.294378019787872E-5,1.456306746016932E-7,-1.900976894111462E-6,-2.621772764800127E-7,-1.357747563479243E-5,.0004522544568383955,.1167426441148586,-1.900976894111462E-6,.001510240992681879,4.031925397479589E-6,-4.724014203704352E-8,1.241421018949144E-6,.0002171567605039488,-2.621772764800127E-7,4.031925397479589E-6,4.802768512112685E-7
3727183,       (2013 JO64),2013 JO64,,,N,N,8.2,,,,,,,,,,,,,,,,,,,5,2459600.5,59600,2022-01-21.0000000,J2000,0.7559007021943289,144.1119547594835,35.17762696219256,8.584300164304056,185.3245766271562,40.88973760096138,2.864803105733245,253.0462825567744,0.00056971028557889,2454571.973785448,2008-04-15.4737854,631900.1238220517,1730.04825139508,34.1743,13299.612331,29.7735,6.85,0.00019968,0.11842,0.0022417,0.00046689,0.0042944,0.028012,0.0035497,0.20793,7.022e-07,4.284,778.85,TNO,Otto Matic,1395.0,2013-04-09,2017-02-02,30,,,3,0.16274,,,,,,0.0008217222519647157,K13J64O,4,2.917806366203008,40.66975545531685,185.2120518472144,8.579809405029023,0.7548022793133241,0.0005750263926105479,143.286404354055,35.13349975300368,626058.2203290617,2013 JO64,K13J64O,4.040173723684062E-8,-3.452843826406508E-9,-.000359706001009487,-4.091960547356519E-8,-2.311638327229135E-6,-3.709037988954602E-9,-3.452843826406508E-9,5.271036940244152E-6,.008826075630831811,-4.235233577998947E-7,5.745918014864419E-5,-3.675252105147324E-8,-.000359706001009487,.008826075630831811,18.15100146223597,-.0003216729523317111,.1177692042107602,-2.644024943267323E-5,-4.091960547356519E-8,-4.235233577998947E-7,-.0003216729523317111,1.85311611887802E-5,-2.038391736549569E-5,2.001635454102379E-6,-2.311638327229135E-6,5.745918014864419E-5,.1177692042107602,-2.038391736549569E-5,.0007822437401059972,-2.148408698972581E-6,-3.709037988954602E-9,-3.675252105147324E-8,-2.644024943267323E-5,2.001635454102379E-6,-2.148408698972581E-6,2.171735543053511E-7
3727184,       (2013 JP64),2013 JP64,,,N,N,8.5,,,,,,,,,,,,,,,,,,,5,2459600.5,59600,2022-01-21.0000000,J2000,0.4402223510947831,57.78652444662686,32.34760479313663,13.71212335479874,206.7078646146935,80.22773668803917,349.8758804260427,83.2254441001171,0.00224369702341017,2464112.7489660257,2034-05-30.2489660,160449.4707814159,439.286709873829,31.3613,12204.877121,27.3275,5.904,0.00016066,0.016624,0.0044156,0.00067375,0.0020222,0.027727,0.010051,0.023942,9.6817e-07,3.578,69.235,TNO,Otto Matic,2248.0,2013-04-10,2019-06-06,27,,,3,0.15945,,,,,,0.0002876795266577134,K13J64P,4,349.8185638558981,80.08202958970959,206.629348412494,13.70139072745454,0.4357389313231619,0.002269610969204599,57.37145828056364,32.37248036093947,158617.4921097444,2013 JP64,K13J64P,2.556731821506925E-8,-1.613935987869403E-7,.000130898019825794,-1.088270041955478E-8,1.250674119106086E-6,-2.62791935905043E-9,-1.613935987869403E-7,1.946262901379469E-5,-.0161250871114515,3.853460381724679E-7,-.000123561498172108,1.474002410336697E-7,.000130898019825794,-.0161250871114515,13.47593902213961,-.0003206280400185524,.1029666655568318,-.0001220853054085389,-1.088270041955478E-8,3.853460381724679E-7,-.0003206280400185524,4.110793770330545E-6,-6.51416713801541E-6,1.363197897888851E-6,1.250674119106086E-6,-.000123561498172108,.1029666655568318,-6.51416713801541E-6,.0007937547383216824,-2.270691277722731E-6,-2.62791935905043E-9,1.474002410336697E-7,-.0001220853054085389,1.363197897888851E-6,-2.270691277722731E-6,4.542730895725245E-7
3727185,       (2013 JR64),2013 JR64,,,N,N,8.8,,,,,,,,,,,,,,,,,,,5,2459600.5,59600,2022-01-21.0000000,J2000,0.5434235402729454,78.07508895232284,35.64724770672644,10.44770358269656,109.6173078557083,141.4571698728714,2.043742533105977,120.5029301979192,0.00142868124096584,2458169.990188221,2018-02-20.4901882,251980.6305825257,689.885367782411,34.6407,13481.121219,30.3403,6.462,0.0001457,0.025525,0.0024374,0.00066429,0.0039114,0.068234,0.016948,0.039396,7.0061e-07,11.729,123.57,TNO,Otto Matic,1141.0,2013-04-19,2016-06-03,27,,,4,0.20517,,,,,,0.00032692886223398396,K13J64R,4,2.164794874873387,141.0943599363143,109.5682304341262,10.45940572194508,0.5406085100936163,0.001443721303045372,77.56657112889485,35.63342267783248,249355.6057118637,2013 JR64,K13J64R,2.043486330588617E-8,2.626616096593981E-8,.0005419543417206154,-2.316418802943197E-8,3.159452555379568E-6,4.830382506694381E-9,2.626616096593981E-8,5.277528981673748E-6,-.02461448820182167,4.23157637680642E-7,-.0001425902760568874,-6.535781884141522E-8,.0005419543417206154,-.02461448820182167,140.1477340359715,-.002930268691096632,.8123480005622381,.0005000715067112575,-2.316418802943197E-8,4.23157637680642E-7,-.002930268691096632,1.520967182502918E-5,-3.188100953698546E-5,-2.593038241252133E-6,3.159452555379568E-6,-.0001425902760568874,.8123480005622381,-3.188100953698546E-5,.004723335350887564,5.438137237783715E-6,4.830382506694381E-9,-6.535781884141522E-8,.0005000715067112575,-2.593038241252133E-6,5.438137237783715E-6,4.434142444482694E-7
3727189,       (2013 JS64),2013 JS64,,,N,N,8.5,,,,,,,,,,,,,,,,,,,5,2459600.5,59600,2022-01-21.0000000,J2000,0.05054680406085758,42.59451696560264,40.44150026247546,9.64408508431154,192.1967349245787,73.37570402605294,345.7977077539556,44.74753366872984,0.00354546765360771,2463606.259926083,2033-01-08.7599261,101538.0861347529,277.99612904792,39.4403,15348.981551,35.2069,5.756,0.00069813,0.012063,0.033858,0.00147,0.0089879,1.9167,1.7126,0.012673,1.5062e-06,482.23,43.135,TNO,Otto Matic,1156.0,2013-04-09,2016-06-08,20,,,5,0.216,,,,,,0.000283205465382822,K13J64S,3,348.6057404946071,70.32634267938688,192.0732595033863,9.632692534947898,0.04835147116033713,0.003556430650956559,42.52594180187535,40.4697499532758,101225.086422864,2013 JS64,K13J64S,3.4562309442123E-7,-1.601653118686407E-5,.3034776436584086,-7.350253753888496E-7,.00119683888391127,-1.194649604858774E-7,-1.601653118686407E-5,.000875588644491102,-16.23063304385978,4.003957868830019E-5,-.06400190975375214,6.642311010906209E-6,.3034776436584086,-16.23063304385978,301919.7360542799,-.7424278278678476,1190.557443867775,-.1227990045048411,-7.350253753888496E-7,4.003957868830019E-5,-.7424278278678476,8.120917083866476E-5,-.003005871327194445,1.32245610580611E-5,.00119683888391127,-.06400190975375214,1190.557443867775,-.003005871327194445,4.694793091252827,-.0004969682137520214,-1.194649604858774E-7,6.642311010906209E-6,-.1227990045048411,1.32245610580611E-5,-.0004969682137520214,2.15564775090679E-6
3727191,       (2013 JU64),2013 JU64,,,N,N,8.7,,,,,,,,,,,,,,,,,,,5,2459600.5,59600,2022-01-21.0000000,J2000,0.07153254440315707,40.24135195617974,37.36278566053124,26.60513946244504,74.81678662551614,170.9441499233563,3.601454779184539,43.11991825182825,0.00386095935271813,2458667.7124593463,2019-07-03.2124593,93241.07485010392,255.2801501714,36.3526,14147.341342,32.0159,5.09,0.0001703,0.0088473,0.0042718,0.0016715,0.0012236,0.55199,0.4761,0.0094802,1.2733e-06,123.38,30.749,TNO,Otto Matic,1498.0,2013-04-19,2017-05-26,22,,,5,0.31952,,,,,,0.00021985593350924552,K13J64U,3,5.850926854631266,168.3591844178857,74.80243038626377,26.6092022122442,0.0703851865326177,0.003872351149340924,40.18034687714332,37.35224566725031,92966.77551086042,2013 JU64,K13J64U,2.60890789925111E-8,2.262641703801215E-7,.0008709927188333866,3.514580562498271E-9,3.89852107665584E-6,7.527801013464269E-10,2.262641703801215E-7,7.938377991280983E-6,-.2936447821334772,2.416682696816125E-7,-.001311196663561435,-2.623417141422942E-7,.0008709927188333866,-.2936447821334772,16466.23688562811,-.01096739567827031,73.52508660861837,.01466200726287212,3.514580562498271E-9,2.416682696816125E-7,-.01096739567827031,1.491812915429922E-6,-5.029802038467977E-5,-2.039314467564885E-6,3.89852107665584E-6,-.001311196663561435,73.52508660861837,-5.029802038467977E-5,.3283056320282643,6.728287155586628E-5,7.527801013464269E-10,-2.623417141422942E-7,.01466200726287212,-2.039314467564885E-6,6.728287155586628E-5,2.798587559271679E-6
3727199,       (2013 JZ64),2013 JZ64,,,N,N,9.1,,,,,,,,,,,,,,,,,,,5,2459600.5,59600,2022-01-21.0000000,J2000,0.2346283490044873,39.53735219523056,30.26076852565467,10.11642718863397,117.2195419233196,131.1862640576377,4.881125633350093,48.81393586480645,0.00396453906732671,2458369.3037498286,2018-09-07.8037498,90805.00756491424,248.610561437137,29.2571,11385.985607,24.957,5.407,0.00013915,0.0080676,0.0012178,0.00037881,0.0037103,0.054899,0.033045,0.0099605,1.2134e-06,8.2504,27.793,TNO,Otto Matic,1395.0,2013-04-09,2017-02-02,33,,,4,0.19178,,,,,,0.00020405008307494108,K13J64Z,4,5.361042385059903,130.4864775510936,117.1488573493733,10.12819521523687,0.2326646807397256,0.003984802156514963,39.42082064866659,30.2489879979466,90343.25566488087,2013 JZ64,K13J64Z,1.883337939349095E-8,8.908712253318266E-8,.0003993254111456079,-3.628553099220207E-8,2.677750922172066E-6,5.336118397345946E-9,8.908712253318266E-8,1.331505163230017E-6,-.005370721800433719,-2.251857669184915E-8,-3.535867640004526E-5,1.072034335030828E-8,.0003993254111456079,-.005370721800433719,70.69652949758637,-.002142248805407797,.4682830390338795,.000253440575764344,-3.628553099220207E-8,-2.251857669184915E-8,-.002142248805407797,1.369303760002519E-5,-2.761301957644847E-5,-1.402883422307013E-6,2.677750922172066E-6,-3.535867640004526E-5,.4682830390338795,-2.761301957644847E-5,.00311507629086468,3.053388058189511E-6,5.336118397345946E-9,1.072034335030828E-8,.000253440575764344,-1.402883422307013E-6,3.053388058189511E-6,1.446167058836735E-7
3727194,       (2013 JA65),2013 JA65,,,N,N,9.0,,,,,,,,,,,,,,,,,,,4,2459600.5,59600,2022-01-21.0000000,J2000,0.1491273976263974,39.59406698859588,33.68950681714133,10.22763619033362,177.2714664007434,47.07149333143,22.01312749090529,45.49862716005043,0.00395602387199229,2454036.0423012604,2006-10-27.5423013,91000.46199132277,249.145686492328,32.6905,12722.161885,28.296,5.5,0.00029071,0.0089342,0.0064612,0.00060585,0.0061834,0.33555,0.23952,0.010267,1.339e-06,61.408,30.801,TNO,Otto Matic,731.0,2013-04-19,2015-04-20,31,,,5,0.25311,,,,,,0.0002256449180270691,K13J65A,3,23.0307157933862,45.87559729147812,177.1294775385673,10.22288448558296,0.1488102419800431,0.003969946223261736,39.51910383338224,33.63825642910217,90681.32910481127,2013 JA65,K13J65A,1.018108974717285E-7,-1.937491793660381E-6,-.01719273550303146,1.946321107663398E-7,-9.443287454008922E-5,1.98344701191425E-8,-1.937491793660381E-6,5.431428948157432E-5,.4441328335882082,-6.331720435464821E-6,.002439220972977255,-6.055699793377059E-7,-.01719273550303146,.4441328335882082,3694.601291313318,-.0503338800162102,20.29037521889547,-.004869490684536226,1.946321107663398E-7,-6.331720435464821E-6,-.0503338800162102,3.83866533594796E-5,-.0003134720163253945,3.733090335300151E-6,-9.443287454008922E-5,.002439220972977255,20.29037521889547,-.0003134720163253945,.1114692818477683,-3.034719390198621E-5,1.98344701191425E-8,-6.055699793377059E-7,-.004869490684536226,3.733090335300151E-6,-3.034719390198621E-5,3.638679955431127E-7
3727195,       (2013 JB65),2013 JB65,,,N,N,8.4,,,,,,,,,,,,,,,,,,,6,2459600.5,59600,2022-01-21.0000000,J2000,0.1902381792791061,39.5003938568217,31.98591084869236,24.89660808320757,72.47847255109599,167.4472492261345,10.39535977736947,47.01487686495105,0.00397010446921837,2456982.0903692287,2014-11-20.5903692,90677.7146020231,248.262052298489,30.9786,12055.941762,26.6278,5.039,0.00012789,0.0075694,0.0011071,0.00074015,0.00045717,0.098927,0.065784,0.0090094,1.1412e-06,16.642,26.065,TNO,Otto Matic,1508.0,2013-04-09,2017-05-26,32,,,4,0.1439,,,,,,0.00019162846900810758,K13J65B,4,11.11338063417981,166.4358180530885,72.46286696381328,24.89764351864364,0.1888553659459883,0.003987541743847732,39.4027628814333,31.96133967817721,90281.18653690185,2013 JB65,K13J65B,1.663879839619811E-8,1.331755863447958E-7,-.0003636448239943207,1.846630904656913E-9,-2.162962641182512E-6,2.371277025209754E-10,1.331755863447958E-7,1.199517087893621E-6,.001128319831502526,6.055732254974349E-9,6.701526346640812E-6,1.9907849828931E-8,-.0003636448239943207,.001128319831502526,282.1780982302288,-.0006675819525547711,1.677859029224188,.001150349736175267,1.846630904656913E-9,6.055732254974349E-9,-.0006675819525547711,2.086205645459337E-7,-4.157254118020936E-6,-3.351971441706169E-7,-2.162962641182512E-6,6.701526346640812E-6,1.677859029224188,-4.157254118020936E-6,.009976887494937484,7.14159207357711E-6,2.371277025209754E-10,1.9907849828931E-8,.001150349736175267,-3.351971441706169E-7,7.14159207357711E-6,5.488215883416674E-7
3727205,       (2013 JD65),2013 JD65,,,N,N,8.2,,,,,,,,,,,,,,,,,,,5,2459600.5,59600,2022-01-21.0000000,J2000,0.09534119911897314,39.45436544599584,35.69273893389642,13.02893047446913,198.1452291150227,50.31104529234211,4.135589667511129,43.21599195809527,0.00397705392399827,2458560.637391511,2019-03-18.1373915,90519.2654863676,247.828242262471,34.6959,13502.603403,30.3995,5.473,0.00012342,0.0070554,0.0018258,0.00067357,0.0026197,0.1418,0.116,0.0077281,1.0668e-06,29.256,24.281,TNO,Otto Matic,2249.0,2013-04-09,2019-06-06,27,,,4,0.14111,,,,,,0.00017882431817734483,K13J65D,4,5.716798835689533,48.50388732494288,198.0378390633518,13.01506932544991,0.09368578909068202,0.003992460192440222,39.37039515699502,35.68194861989998,90169.96604791825,2013 JD65,K13J65D,1.574910855359927E-8,1.77428400019945E-7,-.0008447495096959928,9.375903464419011E-9,-4.086178012717681E-6,3.263925909644093E-9,1.77428400019945E-7,2.470626299521783E-6,-.02658819012416227,1.90667634708493E-7,-.0001286326187183345,5.869484958372218E-8,-.0008447495096959928,-.02658819012416227,907.9093478970171,-.004558001410852437,4.390897113665209,-.001184096398791756,9.375903464419011E-9,1.90667634708493E-7,-.004558001410852437,6.909697538551682E-6,-2.875332545241349E-5,1.766232758188529E-6,-4.086178012717681E-6,-.0001286326187183345,4.390897113665209,-2.875332545241349E-5,.02124212228935696,-7.441537851139137E-6,3.263925909644093E-9,5.869484958372218E-8,-.001184096398791756,1.766232758188529E-6,-7.441537851139137E-6,4.531862441948605E-7
